Package,Time,Temp,Axis X,Axis Y,Axis Z,Latitude,Longitude
Package[5771],3:4:14:25,-31.44,2.28,9.38,-1.33,12.974788,101.37714
Package[5773],3:4:14:27,-31.56,2.71,9.22,-0.82,12.974663,101.37663
Package[5775],3:4:14:28,-31.56,2.55,9.45,-1.18,12.974663,101.37663
Package[5777],3:4:14:30,-31.56,2.63,10,-1.37,12.974663,101.37663
Package[5779],3:4:14:31,-31.5,2.82,10,-1.49,12.974663,101.37663
Package[5781],3:4:14:32,-31.56,2.55,9.65,-0.75,12.974663,101.37663
Package[5783],3:4:14:34,-31.63,2.2,9.38,-1.37,12.974539,101.37611
Package[5785],3:4:14:35,-31.63,2.31,9.1,-0.9,12.974539,101.37611
Package[5787],3:4:14:37,-31.5,2.75,9.22,-1.1,12.974539,101.37611
Package[5789],3:4:14:38,-31.5,2.35,9.14,-1.06,12.974539,101.37611
Package[5791],3:4:14:39,-31.38,2.67,9.73,-0.94,12.974539,101.37611
Package[5793],3:4:14:41,-31.38,2.71,9.92,-1.14,12.974521,101.3756
Package[5795],3:4:14:42,-31.31,2.59,9.57,-1.49,12.974511,101.37544
Package[5797],3:4:14:44,-31.25,2.71,9.06,-0.75,12.974511,101.37544
Package[5799],3:4:14:45,-31.19,2.51,9.14,-1.18,12.974511,101.37544
Package[5801],3:4:14:46,-31.19,2.39,9.53,-1.22,12.974511,101.37544
Package[5803],3:4:14:48,-31.19,2.75,9.89,-1.02,12.974482,101.37512
Package[5805],3:4:14:49,-31.19,2.63,9.22,-1.29,12.974482,101.37512
Package[5807],3:4:14:51,-31.25,2.43,9.34,-1.29,12.974482,101.37512
Package[5809],3:4:14:52,-31.31,2.55,9.57,-1.06,12.974482,101.37512
Package[5811],3:4:14:53,-31.38,2.75,9.81,-1.37,12.974482,101.37512
Package[5813],3:4:14:55,-31.38,2.55,9.61,-1.14,12.974482,101.37512
Package[5815],3:4:14:56,-31.56,2.51,9.65,-1.02,12.974482,101.37512
Package[5817],3:4:14:58,-31.56,2.47,9.18,-1.33,12.974482,101.37512
Package[5819],3:4:14:59,-31.63,2.67,9.26,-0.78,12.974482,101.37512
Package[5821],3:4:15:0,-31.69,2.55,9.69,-1.22,12.974482,101.37512
Package[5823],3:4:15:2,-31.75,2.86,9.85,-1.14,12.97432,101.37443
Package[5825],3:4:15:3,-31.88,2.43,9.57,-1.1,12.97432,101.37443
Package[5827],3:4:15:5,-31.88,2.51,9.26,-1.45,12.97432,101.37443
Package[5829],3:4:15:6,-32,2.47,9.34,-0.82,12.97432,101.37443
Package[5831],3:4:15:7,-32,2.67,9.61,-1.33,12.97432,101.37443
Package[5833],3:4:15:9,-32,2.79,9.77,-1.06,12.97432,101.37443
Package[5835],3:4:15:10,-32,2.63,9.41,-1.41,12.9743,101.37397
Package[5837],3:4:15:12,-31.81,2.71,9.02,-0.94,12.9743,101.37397
Package[5839],3:4:15:13,-31.75,2.51,9.34,-1.1,12.9743,101.37397
Package[5841],3:4:15:14,-31.56,2.71,9.81,-1.29,12.9743,101.37397
Package[5843],3:4:15:16,-31.38,2.71,9.81,-0.94,12.974319,101.37364
Package[5845],3:4:15:17,-31.25,2.51,9.53,-1.33,12.974329,101.3735
Package[5847],3:4:15:19,-31.25,2.59,9.26,-1.49,12.974329,101.3735
Package[5849],3:4:15:20,-31.13,2.24,9.38,-0.98,12.974329,101.3735
Package[5851],3:4:15:21,-31.13,2.82,9.49,-0.78,12.974329,101.3735
Package[5853],3:4:15:23,-31.13,2.47,9.53,-1.33,12.974329,101.3735
Package[5855],3:4:15:24,-31.06,2.67,9.38,-0.39,12.974266,101.37305
Package[5857],3:4:15:26,-31,2.39,9.61,-1.18,12.974266,101.37305
Package[5859],3:4:15:27,-31.06,2.9,9.49,-0.94,12.974266,101.37305
Package[5861],3:4:15:28,-31.06,2.35,9.38,-0.9,12.974266,101.37305
Package[5863],3:4:15:30,-31.06,2.98,9.41,-1.26,12.974155,101.37283
Package[5865],3:4:15:31,-31.06,2.55,9.77,-0.9,12.97413,101.37276
Package[5867],3:4:15:33,-31,2.59,9.34,-0.9,12.97413,101.37276
Package[5869],3:4:15:34,-30.88,2.59,9.14,-1.14,12.97413,101.37276
Package[5871],3:4:15:35,-30.88,2.43,9.69,-1.14,12.97413,101.37276
Package[5873],3:4:15:37,-31.06,2.98,9.69,-0.47,12.97413,101.37276
Package[5875],3:4:15:38,-31,2.39,9.65,-0.98,12.97413,101.37276
Package[5877],3:4:15:40,-31.13,2.51,9.45,-1.29,12.974106,101.37253
Package[5879],3:4:15:41,-31.06,2.47,9.57,-0.67,12.974106,101.37253
Package[5881],3:4:15:42,-31.06,2.86,9.3,-0.63,12.974106,101.37253
Package[5883],3:4:15:44,-31,2.47,9.38,-1.1,12.974085,101.37224
Package[5885],3:4:15:45,-30.94,2.59,9.85,-0.67,12.974085,101.37224
Package[5887],3:4:15:47,-30.75,2.59,9.81,-1.37,12.974085,101.37224
Package[5889],3:4:15:48,-30.75,2.47,9.45,-0.51,12.974085,101.37224
Package[5891],3:4:15:49,-30.75,2.55,9.22,-1.02,12.974085,101.37224
Package[5893],3:4:15:51,-30.81,2.67,8.94,-1.02,12.974054,101.37179
Package[5895],3:4:15:52,-30.88,2.39,9.73,-1.06,12.974048,101.37167
Package[5897],3:4:15:54,-30.69,2.94,10.04,-0.94,12.974048,101.37167
Package[5899],3:4:15:55,-30.69,2.63,9.53,-0.78,12.974048,101.37167
Package[5901],3:4:15:56,-30.63,2.43,9.45,-0.63,12.974048,101.37167
Package[5903],3:4:15:58,-30.5,2.75,9.89,-0.86,12.974048,101.37167
Package[5905],3:4:15:59,-30.44,2.71,9.41,-0.98,12.974021,101.37124
Package[5907],3:4:16:1,-30.38,2.51,8.94,-0.67,12.974021,101.37124
Package[5909],3:4:16:2,-30.25,2.82,9.14,-1.18,12.974021,101.37124
Package[5911],3:4:16:3,-30.31,2.31,9.92,-1.18,12.974021,101.37124
Package[5913],3:4:16:5,-30.25,2.75,9.61,-0.94,12.974021,101.37124
Package[5915],3:4:16:6,-30.31,2.47,9.38,-0.98,12.974041,101.3709
Package[5917],3:4:16:8,-30.31,2.43,9.22,-1.41,12.974041,101.3709
Package[5919],3:4:16:9,-30.31,2.63,9.41,-0.94,12.974041,101.3709
Package[5921],3:4:16:10,-30.38,2.55,9.92,-0.9,12.974041,101.3709
Package[5923],3:4:16:12,-30.44,2.59,9.92,-1.06,12.974041,101.3709
Package[5925],3:4:16:13,-30.31,2.63,9.89,-1.14,12.974041,101.3709
Package[5927],3:4:16:15,-30.25,2.35,9.22,-1.22,12.97414,101.37047
Package[5929],3:4:16:16,-30.31,2.51,8.43,-0.63,12.97414,101.37047
Package[5931],3:4:16:17,-30.31,2.55,9.45,-0.86,12.97414,101.37047
Package[5933],3:4:16:19,-30.25,2.82,9.96,-1.18,12.974159,101.37031
Package[5935],3:4:16:20,-30.19,2.82,9.73,-0.63,12.974184,101.37018
Package[5937],3:4:16:22,-30.25,2.59,9.34,-0.9,12.974184,101.37018
Package[5939],3:4:16:23,-30.19,2.86,9.26,-0.94,12.974184,101.37018
Package[5941],3:4:16:24,-30.19,2.59,9.49,-0.63,12.974184,101.37018
Package[5943],3:4:16:26,-30.13,2.47,9.49,-1.1,12.974219,101.36996
Package[5945],3:4:16:27,-30.19,2.82,9.61,-1.1,12.97423,101.36992
Package[5947],3:4:16:29,-30.19,2.24,9.34,-0.63,12.97423,101.36992
Package[5949],3:4:16:30,-30.25,2.63,9.26,-0.98,12.97423,101.36992
Package[5951],3:4:16:31,-30.25,2.39,9.49,-0.94,12.97423,101.36992
Package[5953],3:4:16:33,-30.19,2.47,9.1,-1.29,12.974259,101.36974
Package[5955],3:4:16:34,-30.25,2.55,9.45,-1.06,12.974277,101.36967
Package[5957],3:4:16:36,-30.13,2.51,9.77,-1.18,12.974277,101.36967
Package[5959],3:4:16:37,-30.13,2.79,9.89,-0.82,12.974277,101.36967
Package[5961],3:4:16:38,-30.13,2.43,9.57,-1.1,12.974277,101.36967
Package[5963],3:4:16:40,-30.19,2.51,9.3,-0.67,12.974334,101.36942
Package[5965],3:4:16:41,-30.13,2.39,8.98,-1.06,12.974349,101.36934
Package[5967],3:4:16:43,-30.13,2.43,9.41,-1.22,12.974349,101.36934
Package[5969],3:4:16:44,-30.13,2.98,9.65,-0.59,12.974349,101.36934
Package[5971],3:4:16:45,-30.13,2.55,10.04,-1.41,12.974349,101.36934
Package[5973],3:4:16:47,-30.25,2.51,9.89,-0.71,12.974371,101.36919
Package[5975],3:4:16:48,-30.06,2.86,9.41,-0.82,12.974374,101.36916
Package[5977],3:4:16:50,-30.13,2.39,9.45,-1.14,12.974374,101.36916
Package[5979],3:4:16:51,-30.06,2.79,9.41,-1.26,12.974374,101.36916
Package[5981],3:4:16:52,-30.06,2.35,9.22,-0.67,12.974374,101.36916
Package[5983],3:4:16:54,-30.13,2.67,9.34,-0.86,12.974368,101.36902
Package[5985],3:4:16:55,-30.06,2.67,9.81,-1.02,12.97436,101.36897
Package[5987],3:4:16:57,-30.19,2.47,9.45,-1.06,12.97436,101.36897
Package[5989],3:4:16:58,-30.13,2.9,9.49,-0.71,12.97436,101.36897
Package[5991],3:4:16:59,-30.06,2.47,9.49,-1.1,12.97436,101.36897
Package[5993],3:4:17:1,-30.06,2.67,9.18,-0.98,12.974341,101.36887
Package[5995],3:4:17:2,-29.94,2.51,9.14,-1.06,12.974341,101.36887
Package[5997],3:4:17:4,-29.94,2.55,9.73,-0.71,12.974341,101.36887
Package[5999],3:4:17:5,-29.88,2.86,9.89,-1.41,12.974341,101.36887
Package[6001],3:4:17:6,-29.94,2.43,9.73,-0.98,12.974341,101.36887
Package[6003],3:4:17:8,-29.81,2.82,9.73,-0.82,12.97435,101.36873
Package[6005],3:4:17:9,-29.69,2.86,9.65,-0.98,12.97435,101.36869
Package[6007],3:4:17:11,-29.69,2.43,9.18,-0.86,12.97435,101.36869
Package[6009],3:4:17:12,-29.44,2.94,9.38,-0.67,12.97435,101.36869
Package[6011],3:4:17:13,-29.44,2.31,9.73,-0.59,12.97435,101.36869
Package[6013],3:4:17:15,-29.31,2.86,9.65,-0.94,12.974356,101.36854
Package[6015],3:4:17:16,-29.19,2.43,9.41,-1.41,12.974356,101.36854
Package[6017],3:4:17:18,-29.19,2.63,9.38,-0.47,12.974356,101.36854
Package[6019],3:4:17:19,-29.06,2.55,9.34,-0.71,12.974356,101.36854
Package[6021],3:4:17:20,-29,2.86,9.3,-1.1,12.974356,101.36854
Package[6023],3:4:17:22,-28.88,2.28,9.53,-1.1,12.974337,101.36831
Package[6025],3:4:17:23,-28.75,2.79,10,-1.22,12.974352,101.36825
Package[6027],3:4:17:25,-28.81,2.39,9.57,-0.75,12.974352,101.36825
Package[6029],3:4:17:26,-28.75,2.43,9.1,-1.33,12.974352,101.36825
Package[6031],3:4:17:27,-28.69,2.47,9.38,-1.29,12.974352,101.36825
Package[6033],3:4:17:29,-28.69,2.55,9.73,-0.39,12.974422,101.36809
Package[6035],3:4:17:30,-28.63,3.02,9.92,-1.14,12.974462,101.36801
Package[6037],3:4:17:32,-28.69,2.51,9.85,-0.86,12.974462,101.36801
Package[6039],3:4:17:33,-28.75,2.51,9.34,-0.51,12.974462,101.36801
Package[6041],3:4:17:34,-28.81,2.35,8.83,-1.14,12.974462,101.36801
Package[6043],3:4:17:36,-28.75,2.75,9.49,-1.06,12.974462,101.36801
Package[6045],3:4:17:37,-28.69,2.75,9.65,-0.67,12.974593,101.36772
Package[6047],3:4:17:39,-28.75,2.51,9.61,-0.98,12.974593,101.36772
Package[6049],3:4:17:40,-28.81,2.51,9.14,-1.06,12.974593,101.36772
Package[6051],3:4:17:41,-28.63,2.55,9.49,-1.22,12.974593,101.36772
Package[6053],3:4:17:43,-28.69,2.51,9.69,-0.98,12.974594,101.36755
Package[6055],3:4:17:44,-28.56,2.55,9.65,-1.1,12.974643,101.3675
Package[6057],3:4:17:46,-28.5,2.55,9.34,-1.18,12.974643,101.3675
Package[6059],3:4:17:47,-28.63,2.43,8.94,-0.82,12.974643,101.3675
Package[6061],3:4:17:48,-28.69,2.67,9.49,-1.14,12.974643,101.3675
Package[6063],3:4:17:50,-28.69,2.59,10.04,-1.26,12.974643,101.3675
Package[6065],3:4:17:51,-28.75,2.51,10.04,-1.26,12.974777,101.36723
Package[6067],3:4:17:53,-28.81,2.82,9.73,-1.1,12.974777,101.36723
Package[6069],3:4:17:54,-28.81,2.39,9.45,-1.18,12.974777,101.36723
Package[6071],3:4:17:55,-28.81,2.35,8.51,-1.57,12.974777,101.36723
Package[6073],3:4:17:57,-28.75,2.08,9.65,-0.67,12.974849,101.36694
Package[6075],3:4:17:58,-28.69,2.55,9.92,-1.37,12.974914,101.36683
Package[6077],3:4:18:0,-28.69,2.51,9.49,-1.14,12.974914,101.36683
Package[6079],3:4:18:1,-28.69,2.51,9.26,-1.14,12.974914,101.36683
Package[6081],3:4:18:2,-28.69,2.55,9.57,-0.82,12.974914,101.36683
Package[6083],3:4:18:4,-28.81,2.86,9.73,-1.18,12.975121,101.36666
Package[6085],3:4:18:5,-28.94,2.63,9.53,-1.06,12.975217,101.36658
Package[6087],3:4:18:7,-29.06,2.51,9.49,-0.82,12.975217,101.36658
Package[6089],3:4:18:8,-29.06,2.47,9.18,-1.18,12.975217,101.36658
Package[6091],3:4:18:9,-29,2.63,9.34,-0.9,12.975217,101.36658
Package[6093],3:4:18:11,-29.13,2.55,9.45,-0.9,12.975217,101.36658
Package[6095],3:4:18:12,-29.13,2.79,10.08,-1.02,12.975514,101.36628
Package[6097],3:4:18:14,-29.13,2.35,9.96,-1.18,12.975514,101.36628
Package[6099],3:4:18:15,-29.19,2.82,9.53,-1.22,12.975514,101.36628
Package[6101],3:4:18:16,-29.13,2.35,9.61,-0.98,12.975514,101.36628
Package[6103],3:4:18:18,-29.25,2.63,9.38,-1.22,12.975708,101.36605
Package[6105],3:4:18:19,-29.31,2.43,9.38,-0.82,12.975708,101.36605
Package[6107],3:4:18:21,-29.31,2.59,9.38,-0.78,12.975744,101.36597
Package[6109],3:4:18:22,-29.25,2.39,9.41,-1.33,12.975744,101.36597
Package[6111],3:4:18:23,-29.25,2.63,9.18,-1.02,12.975744,101.36597
Package[6113],3:4:18:25,-29.13,2.63,9.57,-1.02,12.975819,101.36577
Package[6115],3:4:18:26,-29.13,2.67,9.77,-1.41,12.975858,101.36567
Package[6117],3:4:18:28,-29.25,2.63,9.65,-1.06,12.975858,101.36567
Package[6119],3:4:18:29,-29.38,2.43,9.49,-1.37,12.975858,101.36567
Package[6121],3:4:18:30,-29.44,2.63,9.53,-0.94,12.975858,101.36567
Package[6123],3:4:18:32,-29.5,2.55,9.38,-1.41,12.975998,101.36541
Package[6125],3:4:18:33,-29.5,2.51,9.34,-1.06,12.975998,101.36541
Package[6127],3:4:18:35,-29.56,2.55,9.41,-0.94,12.975998,101.36541
Package[6129],3:4:18:36,-29.56,2.67,9.49,-1.29,12.975998,101.36541
Package[6131],3:4:18:37,-29.63,2.59,9.92,-0.94,12.975998,101.36541
Package[6133],3:4:18:39,-29.63,2.67,9.65,-0.98,12.976335,101.3651
Package[6135],3:4:18:40,-29.75,2.47,9.49,-1.29,12.976436,101.36501
Package[6137],3:4:18:42,-29.69,2.51,9.41,-1.41,12.976436,101.36501
Package[6139],3:4:18:43,-29.75,2.59,9.06,-1.22,12.976436,101.36501
Package[6141],3:4:18:45,-29.81,2.51,9.3,-0.98,12.976436,101.36501
Package[6143],3:4:18:46,-29.81,2.79,9.92,-1.02,12.976436,101.36501
Package[6145],3:4:18:47,-29.88,2.55,9.65,-1.65,12.976436,101.36501
Package[6147],3:4:18:49,-30,2.59,9.3,-1.06,12.976436,101.36501
Package[6149],3:4:18:50,-30.06,2.75,9.06,-0.78,12.976436,101.36501
Package[6151],3:4:18:52,-30.13,2.55,9.41,-1.26,12.97674,101.36452
Package[6153],3:4:18:53,-30.13,2.67,9.92,-0.86,12.97674,101.36452
Package[6155],3:4:18:54,-30.13,2.9,9.81,-1.26,12.97674,101.36452
Package[6157],3:4:18:56,-30.31,2.35,9.53,-1.14,12.97689,101.36427
Package[6159],3:4:18:57,-30.31,2.47,9.34,-0.82,12.976953,101.36417
Package[6161],3:4:18:59,-30.38,2.63,9.3,-0.98,12.976953,101.36417
Package[6163],3:4:19:0,-30.31,2.47,9.06,-1.41,12.976953,101.36417
Package[6165],3:4:19:1,-30.25,2.59,8.98,-0.59,12.976953,101.36417
Package[6167],3:4:19:3,-30.38,2.55,9.57,-1.45,12.977124,101.36394
Package[6169],3:4:19:4,-30.44,2.67,10.12,-1.29,12.977189,101.36384
Package[6171],3:4:19:6,-30.56,2.71,9.96,-1.29,12.977189,101.36384
Package[6173],3:4:19:7,-30.69,2.31,9.57,-1.06,12.977189,101.36384
Package[6175],3:4:19:8,-30.75,2.28,8.47,-1.33,12.977189,101.36384
Package[6177],3:4:19:10,-30.81,2.59,9.61,-0.9,12.977349,101.36356
Package[6179],3:4:19:11,-30.81,2.59,10.2,-0.98,12.977438,101.36346
Package[6181],3:4:19:13,-30.81,2.59,10.12,-1.22,12.977438,101.36346
Package[6183],3:4:19:14,-30.81,2.55,9.89,-0.82,12.977438,101.36346
Package[6185],3:4:19:15,-30.63,2.31,9.85,-1.22,12.977438,101.36346
Package[6187],3:4:19:17,-30.69,2.98,9.73,-1.41,12.97769,101.36318
Package[6189],3:4:19:18,-30.81,2.35,9.69,-1.49,12.97769,101.36318
Package[6191],3:4:19:20,-31.06,2.35,9.57,-1.37,12.97769,101.36318
Package[6193],3:4:19:21,-31.13,3.06,9.49,-1.33,12.97769,101.36318
Package[6195],3:4:19:22,-31.44,2.16,9.61,-1.69,12.97769,101.36318
Package[6197],3:4:19:24,-31.5,2.67,9.22,-1.41,12.977893,101.36277
Package[6199],3:4:19:25,-31.75,2.55,8.87,-1.33,12.977893,101.36277
Package[6201],3:4:19:27,-31.94,2.79,9.1,-1.22,12.977893,101.36277
Package[6203],3:4:19:28,-32.06,2.43,8.51,-1.06,12.977893,101.36277
Package[6205],3:4:19:29,-32.13,2.47,8.55,-0.98,12.977893,101.36277
Package[6207],3:4:19:31,-32.19,2.55,9.49,-1.02,12.97807,101.36251
Package[6209],3:4:19:32,-32.19,2.51,9.89,-1.45,12.97807,101.36251
Package[6211],3:4:19:34,-32.5,2.98,9.81,-0.9,12.97807,101.36251
Package[6213],3:4:19:35,-32.31,2.43,9.61,-1.65,12.97807,101.36251
Package[6215],3:4:19:36,-32.44,2.71,9.26,-1.22,12.97807,101.36251
Package[6217],3:4:19:38,-32.56,2.31,8.67,-1.1,12.978238,101.36224
Package[6219],3:4:19:39,-32.63,2.67,9.38,-1.1,12.978238,101.36224
Package[6221],3:4:19:41,-32.75,2.75,9.89,-1.14,12.978238,101.36224
Package[6223],3:4:19:42,-32.75,2.47,9.69,-0.78,12.978238,101.36224
Package[6225],3:4:19:44,-32.69,2.28,9.34,-1.49,12.978502,101.36184
Package[6227],3:4:19:45,-32.69,2.71,9.26,-0.75,12.978502,101.36184
Package[6229],3:4:19:46,-32.75,2.55,9.06,-1.1,12.978502,101.36184
Package[6231],3:4:19:48,-32.75,2.55,10,-1.02,12.978502,101.36184
Package[6233],3:4:19:49,-32.75,2.75,10.16,-1.26,12.978703,101.36154
Package[6235],3:4:19:51,-32.81,2.31,10.04,-1.14,12.978703,101.36154
Package[6237],3:4:19:52,-32.69,2.63,9.81,-0.55,12.978703,101.36154
Package[6239],3:4:19:53,-32.81,2.47,8.75,-0.75,12.978703,101.36154
Package[6241],3:4:19:55,-32.88,2.55,9.1,-1.1,12.978703,101.36154
Package[6243],3:4:19:56,-32.94,2.51,9.34,-0.39,12.978954,101.36113
Package[6245],3:4:19:58,-33.06,2.31,8.63,-1.37,12.978954,101.36113
Package[6247],3:4:19:59,-32.94,2.51,9.45,-0.94,12.978954,101.36113
Package[6249],3:4:20:0,-33,2.98,9.77,-0.63,12.978954,101.36113
Package[6251],3:4:20:2,-33,2.55,9.96,-1.37,12.978954,101.36113
Package[6253],3:4:20:3,-33.19,2.75,9.65,-0.98,12.979119,101.36057
Package[6255],3:4:20:5,-33.13,3.06,9.53,-0.47,12.979119,101.36057
Package[6257],3:4:20:6,-33.13,2.47,9.3,-0.63,12.979119,101.36057
Package[6259],3:4:20:7,-33.19,2.12,8.79,-0.51,12.979119,101.36057
Package[6261],3:4:20:9,-33.13,2.67,9.49,-1.41,12.979282,101.36021
Package[6263],3:4:20:10,-33.13,2.55,9.96,-0.71,12.979336,101.36011
Package[6265],3:4:20:12,-33.06,2.51,9.73,-1.69,12.979336,101.36011
Package[6267],3:4:20:13,-33.06,2.39,9.65,-1.14,12.979336,101.36011
Package[6269],3:4:20:14,-33.13,2.67,9.41,-0.55,12.979336,101.36011
Package[6271],3:4:20:16,-33.19,2.71,8.9,-1.14,12.97943,101.35983
Package[6273],3:4:20:17,-33.31,2.47,9.18,-1.18,12.979513,101.35972
Package[6275],3:4:20:19,-33.31,2.86,9.49,-0.9,12.979513,101.35972
Package[6277],3:4:20:20,-33.25,2.71,9.57,-1.33,12.979513,101.35972
Package[6279],3:4:20:21,-33.13,2.59,9.45,-1.1,12.979513,101.35972
Package[6281],3:4:20:23,-33.13,2.75,9.45,-0.86,12.979718,101.35944
Package[6283],3:4:20:24,-33,2.63,9.49,-1.41,12.979718,101.35944
Package[6285],3:4:20:26,-33,2.79,9.61,-0.98,12.979718,101.35944
Package[6287],3:4:20:27,-32.81,2.75,9.38,-1.06,12.979718,101.35944
Package[6289],3:4:20:28,-32.75,2.75,9.18,-1.22,12.979718,101.35944
Package[6291],3:4:20:30,-32.69,2.75,9.61,-1.18,12.979949,101.35902
Package[6293],3:4:20:31,-32.56,2.67,9.49,-1.1,12.979949,101.35902
Package[6295],3:4:20:33,-32.44,2.47,9.73,-0.82,12.979949,101.35902
Package[6297],3:4:20:34,-32.5,2.31,8.94,-0.55,12.979949,101.35902
Package[6299],3:4:20:35,-32.44,2.71,9.26,-0.86,12.979949,101.35902
Package[6301],3:4:20:37,-32.5,2.79,9.61,-1.29,12.980252,101.35855
Package[6303],3:4:20:38,-32.56,2.39,9.77,-0.67,12.980252,101.35855
Package[6305],3:4:20:40,-32.44,2.86,9.34,-0.86,12.980252,101.35855
Package[6307],3:4:20:41,-32.38,2.35,8.98,-1.41,12.980252,101.35855
Package[6309],3:4:20:42,-32.38,2.71,9.57,-0.59,12.980252,101.35855
Package[6311],3:4:20:44,-32.5,2.79,9.92,-0.86,12.980423,101.35799
Package[6313],3:4:20:45,-32.63,2.63,9.57,-1.29,12.980423,101.35799
Package[6315],3:4:20:47,-32.56,2.43,8.98,-0.98,12.980423,101.35799
Package[6317],3:4:20:48,-32.56,2.43,9.22,-1.02,12.980423,101.35799
Package[6319],3:4:20:49,-32.56,2.86,9.89,-0.78,12.980423,101.35799
Package[6321],3:4:20:51,-32.69,2.71,9.69,-0.98,12.980566,101.35751
Package[6323],3:4:20:52,-32.63,2.55,9.1,-0.9,12.980566,101.35751
Package[6325],3:4:20:54,-32.56,2.43,9.22,-1.14,12.980566,101.35751
Package[6327],3:4:20:55,-32.63,2.67,9.92,-0.78,12.980566,101.35751
Package[6329],3:4:20:56,-32.56,2.9,10,-0.98,12.980566,101.35751
Package[6331],3:4:20:58,-32.75,2.63,9.85,-0.98,12.980858,101.35713
Package[6333],3:4:20:59,-32.69,2.2,9.41,-1.14,12.980858,101.35713
Package[6335],3:4:21:1,-32.69,2.04,8.51,-0.82,12.980858,101.35713
Package[6337],3:4:21:2,-32.69,2.43,9.73,-0.78,12.981068,101.3568
Package[6339],3:4:21:4,-32.75,2.79,9.85,-0.67,12.981068,101.3568
Package[6341],3:4:21:5,-32.69,2.39,9.61,-1.73,12.981068,101.3568
Package[6343],3:4:21:6,-32.75,2.63,9.38,-1.45,12.981068,101.3568
Package[6345],3:4:21:8,-32.81,2.59,9.14,-1.14,12.981068,101.3568
Package[6347],3:4:21:9,-32.94,2.28,8.9,-0.31,12.981191,101.35636
Package[6349],3:4:21:11,-32.94,2.47,9.57,-1.1,12.981191,101.35636
Package[6351],3:4:21:12,-32.94,2.59,10,-0.9,12.981191,101.35636
Package[6353],3:4:21:13,-32.81,2.59,9.81,-0.98,12.981191,101.35636
Package[6355],3:4:21:15,-32.81,2.79,9.57,-0.75,12.981191,101.35636
Package[6357],3:4:21:16,-32.88,2.47,9.14,-0.9,12.981191,101.35636
Package[6359],3:4:21:18,-32.81,2.2,9.45,-0.78,12.981271,101.35591
Package[6361],3:4:21:19,-32.81,2.47,9.53,-0.86,12.981271,101.35591
Package[6363],3:4:21:20,-32.81,2.39,9.89,-1.14,12.981271,101.35591
Package[6365],3:4:21:22,-32.81,3.02,9.65,-0.9,12.98141,101.35562
Package[6367],3:4:21:23,-32.75,2.39,9.57,-0.9,12.9815,101.3555
Package[6369],3:4:21:25,-32.69,2.67,9.65,-1.02,12.9815,101.3555
Package[6371],3:4:21:26,-32.81,2.39,9.3,-1.37,12.9815,101.3555
Package[6373],3:4:21:27,-32.81,2.47,9.38,-1.57,12.9815,101.3555
Package[6375],3:4:21:29,-32.75,2.75,9.96,-0.63,12.981664,101.35519
Package[6377],3:4:21:30,-32.81,2.51,10.08,-0.94,12.981664,101.35519
Package[6379],3:4:21:32,-32.69,2.31,9.61,-0.75,12.981664,101.35519
Package[6381],3:4:21:33,-32.81,2.59,8.16,-0.24,12.981664,101.35519
Package[6383],3:4:21:34,-32.81,2.43,9.26,-0.94,12.981664,101.35519
Package[6385],3:4:21:36,-32.94,2.55,9.38,-1.37,12.981786,101.3548
Package[6387],3:4:21:37,-32.88,2.55,9.85,-0.82,12.981786,101.3548
Package[6389],3:4:21:39,-32.81,2.55,9.89,-1.29,12.981786,101.3548
Package[6391],3:4:21:40,-32.81,2.47,9.57,-0.82,12.981786,101.3548
Package[6393],3:4:21:41,-32.81,2.39,8.94,-1.26,12.981786,101.3548
Package[6395],3:4:21:43,-32.75,2.55,9.41,-1.26,12.982069,101.35431
Package[6397],3:4:21:44,-32.81,2.47,9.92,-1.33,12.982069,101.35431
Package[6399],3:4:21:46,-32.94,2.79,9.92,-0.75,12.982069,101.35431
Package[6401],3:4:21:47,-32.88,2.28,9.89,-1.45,12.982069,101.35431
Package[6403],3:4:21:48,-32.88,2.43,9.18,-0.94,12.982069,101.35431
Package[6405],3:4:21:50,-32.81,2.59,8.71,-0.55,12.982122,101.35374
Package[6407],3:4:21:51,-32.94,2.71,9.73,-1.41,12.982122,101.35374
Package[6409],3:4:21:53,-33,2.71,10.08,-1.29,12.982122,101.35374
Package[6411],3:4:21:54,-33,2.79,9.65,-1.22,12.982122,101.35374
Package[6413],3:4:21:55,-33,2.9,9.69,-1.29,12.982122,101.35374
Package[6415],3:4:21:57,-32.94,2.82,9.06,-1.18,12.982365,101.3533
Package[6417],3:4:21:58,-33,2.43,9.38,-1.29,12.982365,101.3533
Package[6419],3:4:22:0,-33.06,2.79,9.22,-1.22,12.982365,101.3533
Package[6421],3:4:22:1,-33.06,2.28,9.38,-1.06,12.982365,101.3533
Package[6423],3:4:22:2,-33.06,2.71,9.34,-1.18,12.982365,101.3533
Package[6425],3:4:22:4,-33.19,2.75,9.65,-1.14,12.982566,101.35271
Package[6427],3:4:22:5,-33.25,2.55,9.81,-1.26,12.982591,101.35257
Package[6429],3:4:22:7,-33.38,2.79,9.38,-1.06,12.982591,101.35257
Package[6431],3:4:22:8,-33.44,2.47,9.26,-1.26,12.982591,101.35257
Package[6433],3:4:22:9,-33.5,2.12,9.18,-0.27,12.982591,101.35257
Package[6435],3:4:22:11,-33.5,2.67,9.3,-1.1,12.982683,101.3522
